original_path,quarantine_path,kept_canonical,sha256
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_BHU2MODEL_WITH_VIDEO_v2.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_BHU2MODEL_WITH_VIDEO_v2.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Deck_BHU2MODEL_WITH_VIDEO_v2.pptx,95dc312f3c4a9d9442562fb512b81d0946e9a0fca086c84a5583563d0a601e7c
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_EDITED_WITH_VIDEO.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_EDITED_WITH_VIDEO.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Deck_EDITED_WITH_VIDEO.pptx,2d1be3112111149aaa68fabe97b2c0f7388ec5c05963f19d7992e0cdbc3c8381
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO.pptx,c60ea6803bbedefb1e1beccef323e252bd3ada2d71ba9e629cf5313ebe677297
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO_EMAIL.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO_EMAIL.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Deck_RML_WITH_VIDEO_EMAIL.pptx,3c92727f0c36fb7fc4a0b649347464c5fa971f66fce3301cee3c2143274ad4db
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck.pptx,84c3033e1f251ce6d8119f1689889f838b1d371c0865e882bb421ad133d241c0
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/05_Family_Is_The_Milieu_Deck.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/05_Family_Is_The_Milieu_Deck.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/05_Family_Is_The_Milieu_Deck.pptx,39db36f2ac3c1b177945430dbc89f7bbe106062f34ff9d9cc552faba9c094445
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL.pptx,c603091bd0e3dd2b0309b333830ba38346b6230971537b5097ce895d9f8fd825
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL_WITH_VIDEO.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL_WITH_VIDEO.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_BHU2MODEL_WITH_VIDEO.pptx,d4aedfe979e220a4039d990f335fccf5d083584ce73eeae4798dc0c4599cb99d
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_NO_VIDEO.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_NO_VIDEO.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_NO_VIDEO.pptx,5894abf05bc9fce427564c5fa0947352d84411312feffee65add9a1327548f86
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO.pptx,999209888058514cb728d4a6dc111892a41afe8c92a5de2f27d6385daaff1c57
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO_EMAIL.pptx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO_EMAIL.pptx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/05_Family_Is_The_Milieu_Deck_WITH_VIDEO_EMAIL.pptx,f89d4f77fde5436334db13506a946e185edb1edcbd348479a247238ac7919133
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/NotebookLM-Videos/05_Video_Source_The_Enabling_System.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16/NotebookLM-Videos/05_Video_Source_The_Enabling_System.md,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/NotebookLM-Videos/05_Video_Source_The_Enabling_System.md,69e4562841ff911e47a846bdad01569f1691b327e390ed33a82fe7d8e5978dec
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/06_Presenter_Pack_Final.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/06_Presenter_Pack_Final.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/06_Presenter_Pack_Final.md,c4de7ef2f1580d6fb4733af13cfb4dd9826bfa6dba8619a8a3652ff0219d4b3b
/Users/jm/Clinical/Teaching/Family_Meeting_Didactic_2026/NotebookLM_Package/Evidence_Review.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Teaching/Family_Meeting_Didactic_2026/NotebookLM_Package/Evidence_Review.md,/Users/jm/Clinical/Teaching/Family_Meeting_Didactic_2026/07_Evidence_Review.md,77d0512f9cdcb9d0c2fb35c4b8c49cebcbd83c0a5c082d776f436d754a7bf839
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/07_Practice_Script_FINAL.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/07_Practice_Script_FINAL.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/07_Practice_Script_FINAL.md,fe55db9e76f1481f52e3d5c72698b1c997b1804a76df4ac75a734aaf0ee132d0
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/08_Short_Script_4min_Video.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/08_Short_Script_4min_Video.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/08_Short_Script_4min_Video.md,c1d4b699648141f7aec247d239905c151eb4140bac3482a69fe94dd17d6d495f
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/09_FINAL_Script_and_RunOfShow.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/09_FINAL_Script_and_RunOfShow.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/09_FINAL_Script_and_RunOfShow.md,c9c0b1aecbb8a48d1d61f4acd8b6b62b1d1718b0f0fabdd79b067966dc0ff932
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/10_Final_Script.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/10_Final_Script.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/10_Final_Script.docx,a3eee6954ead84b5aa91d6d3d1896abf3d031ee8f2d72dfbcda759c713313d6e
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/10_Final_Script.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/10_Final_Script.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/10_Final_Script.pdf,0466f208a8abcc8fc9a43f50d739c891ee754a6f6d97ebc8e72b6d261bc30a8b
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.docx,ec0545573280630a8148d749a4c807afa6c5f05bf7e873e817d96f1c7efca655
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/10_Final_Script.pdf,a1d3964f4c1df37494b61e97948832eb82edaf2bb6b8b70291a0513a16ba8f20
/Users/jm/Clinical/reconnect-video-content/Scripts/10_Preparing_for_Discharge.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/reconnect-video-content/Scripts/10_Preparing_for_Discharge.md,/Users/jm/Code/reconnect-psychiatry-system/teaching/video-content/Scripts/10_Preparing_for_Discharge.md,6376b5447dc79a350809c31c794371e6aab38ff9a78bf00af9e98840bbda8caa
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.docx,f8750df254611bad12ebca1022f301f2820980d926b266b680d01e9abac6cd0a
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/FINAL PRESENTATION MATERIAL/11_One_Pager_Family_Is_The_Milieu.pdf,af2b4a5a40c0a733aff0fe826116811567b1bc2d3dbedf46fd713fcbf5ff1825
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/12_Contingency_Script_NoVideo.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/12_Contingency_Script_NoVideo.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/12_Contingency_Script_NoVideo.md,537b0c93d363fd1f42bbeeaab7e61795740928589803a2c6d403bff257752fa5
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.md,c64d46796ca9bb1d598040b99b6596dea67ac6fee6de274c142d89cfd224a4d9
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/13_Memorize_Card_and_Article_Links.pdf,15bad2da12b44d6d53f4f8bdbd6f29dd95f9c36d58d4c7d2aca5982f1853cf9b
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/16_BHU2_Model.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/16_BHU2_Model.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/16_BHU2_Model.pdf,497d52b33c75fc940ad20889bbc6c9dd6e77a0552da7b443b22ce11ae5202fae
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/16_BHU2_Model.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/16_BHU2_Model.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/16_BHU2_Model.docx,3c30ed763235a5f605050a58ce8bddc9bc9e0e0d5cc8da803dcf2fac991230ca
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/17_BHU2_Model_Variant_README.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/17_BHU2_Model_Variant_README.md,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/17_BHU2_Model_Variant_README.md,2dccb82bd68740053780d91bd18b6a75a2d167ff9aa819768f8ab53ce2f64c09
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.docx,30019ddb24a4a2813cda24390c0efc3be9c8555f1b56aeeb3bd265dc102434f2
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model.pdf,a4b8d86e5cad60ab03887f7cee56a50cd02457465adb74d646c65c44cb8bd0fb
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.docx,09a23449d7a7bd165e602840eb7e4dd102de1376f83189ed58683619c12c10cb
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/18_Speaker_Script_with_BHU2_Model_v2.pdf,4b2ea4923a3ec92ce20b4b12d3b818e6e9aa8cd7802024dc87987aea3d587aa6
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.pdf,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.pdf,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.pdf,e109b7da26555cb7d9ba72435ea8760cf9c08e82fc123ab4d815f61447a834c2
/Users/jm/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.docx,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/MEDSTAFF DINNER/Family-Therapy-Inpatient-Evidence-Repository and FINISHED SLIDE DECK/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.docx,/Users/jm/Family-Therapy-Inpatient-Evidence-Repository/10_MedStaff_Dinner_June9/19_Speaker_Script_RML.docx,85c9f00d595bd5095bbd88a5aa6fbcfd2953307825cc7750fecff88db4213ccc
/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Reference-and-AI-Prompts/AI_Image_Prompts.md,/Users/jm/_Dedupe_Quarantine_2026-06-26/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Archived versions/Family-Therapy-Didactic-June16-REVAMP/Reference-and-AI-Prompts/AI_Image_Prompts.md,/Users/jm/Clinical/Presentations:Meeting/Family-Therapy-Didactic-June16/Reference-and-AI-Prompts/AI_Image_Prompts.md,d46c0ae46568ae4ef9f3f7fae2dc2202e47f3cb8b9d3773dbd50b63023a58c88
