category,source_page,source_title,link_text,url,final_url,content_type,filename,path,bytes,sha256
Spanish patient and family education,https://www.psychiatry.org/patients-families/la-salud-mental/trastorno-del-espectro-autista/folleto,Psychiatry.org - Folleto,Descargar el Folleto,https://www.psychiatry.org/getmedia/8b9f119a-ebf2-422b-8326-31e05f965005/tea-folleto.pdf,https://www.psychiatry.org/getmedia/8b9f119a-ebf2-422b-8326-31e05f965005/tea-folleto.pdf,application/pdf,1789a58b2b_tea-folleto.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/1789a58b2b_tea-folleto.pdf,150526,1789a58b2b5f5c405d3c2ba42da5d55b5af5007c2cdfb537f609ea4f76d6c4a5
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/appalachian-patients,Psychiatry.org - Appalachian People,Mental Health Facts for Appalachian People (.pdf),https://www.psychiatry.org/getmedia/395d3f07-0f37-4802-94a2-0bd584ffbc63/Mental-Health-Facts-for-Appalachian-People.pdf,https://www.psychiatry.org/getmedia/395d3f07-0f37-4802-94a2-0bd584ffbc63/Mental-Health-Facts-for-Appalachian-People.pdf,application/pdf,e9b3faf099_Mental-Health-Facts-for-Appalachian-People.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/e9b3faf099_Mental-Health-Facts-for-Appalachian-People.pdf,845242,e9b3faf09973610bfdbe42f37f9400da622a7bd4eb46b1919cf203576f938bc5
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-latino-patients,Psychiatry.org - Working with Latino Patients,Download Guide,https://www.psychiatry.org/getmedia/fbf73050-d1d5-4854-8893-6007301537f4/Best-Practices-Latinos-Patients.pdf,https://www.psychiatry.org/getmedia/fbf73050-d1d5-4854-8893-6007301537f4/Best-Practices-Latinos-Patients.pdf,application/pdf,00bc7d1995_Best-Practices-Latinos-Patients.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/00bc7d1995_Best-Practices-Latinos-Patients.pdf,290986,00bc7d1995ed49d0d2705a7fc04e85aabb52cf1146ae2d2dbc8d9e91c4bc3929
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-lgbtq-patients,Psychiatry.org - Working with LGBTQ Patients,Download Guide,https://www.psychiatry.org/getmedia/1dd0b752-8791-49d0-b8a1-c73d853bd610/Best-Practices-LGBTQ-Patients.pdf,https://www.psychiatry.org/getmedia/1dd0b752-8791-49d0-b8a1-c73d853bd610/Best-Practices-LGBTQ-Patients.pdf,application/pdf,a80c95f86c_Best-Practices-LGBTQ-Patients.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/a80c95f86c_Best-Practices-LGBTQ-Patients.pdf,600736,a80c95f86ce6e0c36a3fdc966f9e653be83386ca822ba23445ab0d49965f5804
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/asian-american-patients,Psychiatry.org - Asian American,Mental Health Facts for Asian Americans/Pacific Islanders (.pdf),https://www.psychiatry.org/getmedia/1b7f4da3-d5ca-43be-b5ee-8cead4c12668/Mental-Health-Facts-for-Asian-Americans-Pacific-Islanders.pdf,https://www.psychiatry.org/getmedia/1b7f4da3-d5ca-43be-b5ee-8cead4c12668/Mental-Health-Facts-for-Asian-Americans-Pacific-Islanders.pdf,application/pdf,30df5e7f6b_Mental-Health-Facts-for-Asian-Americans-Pacific-Islanders.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/30df5e7f6b_Mental-Health-Facts-for-Asian-Americans-Pacific-Islanders.pdf,242391,30df5e7f6bd1166f6e3a6db5ce79f3a0abb9f312b5452588105536140b3d425a
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-appalachian-patients,Psychiatry.org - Working with Appalachian Patients,Download Guide,https://www.psychiatry.org/getmedia/fb13e285-4955-4c43-9b19-d98411b9467a/Best-Practices-Appalachian-Patients.pdf,https://www.psychiatry.org/getmedia/fb13e285-4955-4c43-9b19-d98411b9467a/Best-Practices-Appalachian-Patients.pdf,application/pdf,8fcade4daf_Best-Practices-Appalachian-Patients.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/8fcade4daf_Best-Practices-Appalachian-Patients.pdf,2788751,8fcade4dafbfa8987317070daa06723b92d9447cfdb50a72648c5df604bac1bc
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-refugee-and-forced-displacement-patie,Psychiatry.org - Working with Refugee and Forced Displacement Patients,"Mental Health Facts on Refugees, Asylum-seekers, & Survivors of Forced Displacement (.pdf)",https://www.psychiatry.org/getmedia/9d2de01e-babc-4e04-8f01-16f3f75ff1cd/Mental-Health-Facts-for-Refugees.pdf,https://www.psychiatry.org/getmedia/9d2de01e-babc-4e04-8f01-16f3f75ff1cd/Mental-Health-Facts-for-Refugees.pdf,application/pdf,42b161aad0_Mental-Health-Facts-for-Refugees.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/42b161aad0_Mental-Health-Facts-for-Refugees.pdf,213475,42b161aad0af7be4c6073fcfc287140387783358c4f8aff709498d5c5ffaf76f
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-african-american-patients,Psychiatry.org - Working with African American/Black Patients,Mental Health Facts for African Americans (.pdf),https://www.psychiatry.org/getmedia/bc6ae47f-b0aa-4418-b045-952ede06757f/Mental-Health-Facts-for-African-Americans.pdf,https://www.psychiatry.org/getmedia/bc6ae47f-b0aa-4418-b045-952ede06757f/Mental-Health-Facts-for-African-Americans.pdf,application/pdf,ac3a2af935_Mental-Health-Facts-for-African-Americans.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/ac3a2af935_Mental-Health-Facts-for-African-Americans.pdf,936626,ac3a2af935825bf61784012f6657b053eba316cb7e92df8097b5ea7e221ff8b3
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-women-patients,Psychiatry.org - Working with Women Patients,Download Guide,https://www.psychiatry.org/getmedia/5a609251-8ad3-4f04-8f98-a0d5cbd004c0/Best-Practices-Women-Patients.pdf,https://www.psychiatry.org/getmedia/5a609251-8ad3-4f04-8f98-a0d5cbd004c0/Best-Practices-Women-Patients.pdf,application/pdf,4136802635_Best-Practices-Women-Patients.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/4136802635_Best-Practices-Women-Patients.pdf,555495,4136802635b65b5d95cf28833dfd23a0897b42f62610d938662c1f15813afc5c
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-native-american-patients,Psychiatry.org - Working With Indigenous Patients,Download Guide,https://www.psychiatry.org/getmedia/d5d644a8-af5d-42d7-bb23-c2965cd0af92/Best-Practices-Native-Americans-Patients.pdf,https://www.psychiatry.org/getmedia/d5d644a8-af5d-42d7-bb23-c2965cd0af92/Best-Practices-Native-Americans-Patients.pdf,application/pdf,5481e03a4d_Best-Practices-Native-Americans-Patients.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/5481e03a4d_Best-Practices-Native-Americans-Patients.pdf,334547,5481e03a4d5811c972a30338566611a44834a0d84136d46454cf165709fc6555
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/intimate-partner-violence/women,Psychiatry.org - Women,Guide to Treating Women Who Have Exprienced Intimate Parner Violence (.pdf),https://www.psychiatry.org/getmedia/d8bb1a4a-0830-4f5b-90fd-5049f33e134e/APA-Guide-to-IPV-Among-Women.pdf,https://www.psychiatry.org/getmedia/d8bb1a4a-0830-4f5b-90fd-5049f33e134e/APA-Guide-to-IPV-Among-Women.pdf,application/pdf,a8191351a0_APA-Guide-to-IPV-Among-Women.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/a8191351a0_APA-Guide-to-IPV-Among-Women.pdf,398453,a8191351a07d0fe02bfad3ec203079fb776fc0be76ea30b4bce132e7be7aef1c
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/immigration-toolkit,Psychiatry.org - Immigration Toolkit,Download the Toolkit,https://www.psychiatry.org/getmedia/d29a12ca-1ef3-4832-adbd-f05ff89b9e82/APA-Immigration-Toolkit.pdf,https://www.psychiatry.org/getmedia/d29a12ca-1ef3-4832-adbd-f05ff89b9e82/APA-Immigration-Toolkit.pdf,application/pdf,34098ece08_APA-Immigration-Toolkit.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/34098ece08_APA-Immigration-Toolkit.pdf,704023,34098ece08621bce36c69197db0dbc419797494a31d758d8f60537146c4e6cc8
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/lgbtq-patients,"Psychiatry.org - Lesbian, Gay, Bisexual, Transgender and Queer/Questioning",Mental Health Facts for Bisexual Populations (.pdf),https://www.psychiatry.org/getmedia/78267295-37e1-4894-8cc7-bff2ac39bb72/Mental-Health-Facts-for-Bisexual-Populations.pdf,https://www.psychiatry.org/getmedia/78267295-37e1-4894-8cc7-bff2ac39bb72/Mental-Health-Facts-for-Bisexual-Populations.pdf,application/pdf,2be4b62a1a_Mental-Health-Facts-for-Bisexual-Populations.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/2be4b62a1a_Mental-Health-Facts-for-Bisexual-Populations.pdf,703652,2be4b62a1a69cef8681027922ecb4242a0026cd2aded09a01ca250362032c2c1
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/intimate-partner-violence/immigrants-and-refugees,Psychiatry.org - Immigrants and Refugees,Guide to Treating Immigrant and Refugee Patients Who Have Experienced Intimate Partner Violence,https://www.psychiatry.org/getmedia/8bc87eaf-424e-4302-8877-957c8af181d7/APA-Guide-to-IPV-Among-Immigrant-and-Refugee-Communities.pdf,https://www.psychiatry.org/getmedia/8bc87eaf-424e-4302-8877-957c8af181d7/APA-Guide-to-IPV-Among-Immigrant-and-Refugee-Communities.pdf,application/pdf,7514d2d281_APA-Guide-to-IPV-Among-Immigrant-and-Refugee-Communities.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/7514d2d281_APA-Guide-to-IPV-Among-Immigrant-and-Refugee-Communities.pdf,319558,7514d2d281e29235138b7a7657e2f3540bba5fc200b39c6508b56f5f180ed8a9
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/best-practice-highlights/working-with-muslim-patients,Psychiatry.org - Working with Muslim Patients,Mental Health Disparities for Muslim Americans (.pdf),https://www.psychiatry.org/getmedia/3b170f1d-565f-4fec-b9bc-23ea1da1c0ab/Mental-Health-Facts-for-Muslim-Americans.pdf,https://www.psychiatry.org/getmedia/3b170f1d-565f-4fec-b9bc-23ea1da1c0ab/Mental-Health-Facts-for-Muslim-Americans.pdf,application/pdf,d3cdfc765e_Mental-Health-Facts-for-Muslim-Americans.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d3cdfc765e_Mental-Health-Facts-for-Muslim-Americans.pdf,310762,d3cdfc765ebeb33bd094beb2883942dbea9e025f2975136123f28b3fb9073e73
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/lgbtq-patients,"Psychiatry.org - Lesbian, Gay, Bisexual, Transgender and Queer/Questioning",Mental Health Facts for Gay Populations (.pdf),https://www.psychiatry.org/getmedia/a38e2def-6e1c-4b37-8c1a-d4f8ecb89c05/Mental-Health-Facts-for-Gay-Populations.pdf,https://www.psychiatry.org/getmedia/a38e2def-6e1c-4b37-8c1a-d4f8ecb89c05/Mental-Health-Facts-for-Gay-Populations.pdf,application/pdf,c8ed7cb085_Mental-Health-Facts-for-Gay-Populations.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/c8ed7cb085_Mental-Health-Facts-for-Gay-Populations.pdf,295132,c8ed7cb085a0257322663a9bdc24abc4861ef890943c3fb632e3454f179e747d
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/indigenous-patients,"Psychiatry.org - American Indian, Alaska Native & Native Hawaiian",Mental Health Facts for American Indian/Alaska Natives (.pdf),https://www.psychiatry.org/getmedia/d008fb53-3566-4a0a-adac-ba1f3b88528c/Mental-Health-Facts-for-American-Indian-Alaska-Natives.pdf,https://www.psychiatry.org/getmedia/d008fb53-3566-4a0a-adac-ba1f3b88528c/Mental-Health-Facts-for-American-Indian-Alaska-Natives.pdf,application/pdf,a287e065f7_Mental-Health-Facts-for-American-Indian-Alaska-Natives.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/a287e065f7_Mental-Health-Facts-for-American-Indian-Alaska-Natives.pdf,791724,a287e065f75383f0e2ad4f6cdbd020941661c08ec5d010b7d0fdfdf1c99e48dc
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/lgbtq-patients,"Psychiatry.org - Lesbian, Gay, Bisexual, Transgender and Queer/Questioning",Mental Health Facts on Questioning/Queer Populations (.pdf),https://www.psychiatry.org/getmedia/1da0f311-d0d1-4bd3-8397-acb76a4a8d6a/Mental-Health-Facts-for-Queer-Questioning-Populations.pdf,https://www.psychiatry.org/getmedia/1da0f311-d0d1-4bd3-8397-acb76a4a8d6a/Mental-Health-Facts-for-Queer-Questioning-Populations.pdf,application/pdf,3152c2ae60_Mental-Health-Facts-for-Queer-Questioning-Populations.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3152c2ae60_Mental-Health-Facts-for-Queer-Questioning-Populations.pdf,229029,3152c2ae60e808f20eb7a846b4d883adff807f4ec70792f7622743bb49f7d580
DSM assessment measures,https://www.psychiatry.org/psychiatrists/diversity/education/social-determinants-of-mental-health,Psychiatry.org - Social Determinants of Mental Health,APA DSM-5-TR® Cultural Formulation Interview (.pdf),https://www.psychiatry.org/getmedia/5cc5329d-3bd4-4c6a-bae1-dfd0d6496f44/APA-DSM5TR-CulturalFormulationInterview.pdf,https://www.psychiatry.org/getmedia/5cc5329d-3bd4-4c6a-bae1-dfd0d6496f44/APA-DSM5TR-CulturalFormulationInterview.pdf,application/pdf,fc42b3bcdc_APA-DSM5TR-CulturalFormulationInterview.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/fc42b3bcdc_APA-DSM5TR-CulturalFormulationInterview.pdf,375591,fc42b3bcdc60f6b62fd341dd4c657ad0e6709c5ca00daec25d4953433ef6e5f3
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/lgbtq-patients,"Psychiatry.org - Lesbian, Gay, Bisexual, Transgender and Queer/Questioning","Mental Health Facts for Lesbian, Gay, Bisexual, Transgender, Queer/Questioning (LGBTQ) (.pdf)",https://www.psychiatry.org/getmedia/552df1c0-57f2-4489-88fa-432182ce815a/Mental-Health-Facts-for-LGBTQ.pdf,https://www.psychiatry.org/getmedia/552df1c0-57f2-4489-88fa-432182ce815a/Mental-Health-Facts-for-LGBTQ.pdf,application/pdf,7fd3165fbf_Mental-Health-Facts-for-LGBTQ.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/7fd3165fbf_Mental-Health-Facts-for-LGBTQ.pdf,608407,7fd3165fbffa44c844bbe9708d89fecf0d017c4058bca2829b3b9a49958d3f92
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/intimate-partner-violence/lgbtq,Psychiatry.org - LGBTQ,Guide to Treating LGBTQ Patients Who Have Exprienced Intimate Parner Violence,https://www.psychiatry.org/getmedia/cb181248-81df-4907-a3ca-a42e177e5bab/APA-Guide-to-IPV-Among-LGTBQ-Communities.pdf,https://www.psychiatry.org/getmedia/cb181248-81df-4907-a3ca-a42e177e5bab/APA-Guide-to-IPV-Among-LGTBQ-Communities.pdf,application/pdf,3358dc4817_APA-Guide-to-IPV-Among-LGTBQ-Communities.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/3358dc4817_APA-Guide-to-IPV-Among-LGTBQ-Communities.pdf,280462,3358dc4817f17bf59a49cb4394726d9707dc96372a315e88ce5063c5635c8a77
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/social-determinants-of-mental-health,Psychiatry.org - Social Determinants of Mental Health,Report of the Presidential Task Force on the Social Determinants of Mental Health (.pdf),https://www.psychiatry.org/getmedia/b73d3f7b-94dd-4a52-9267-e83328247325/2022-APA-TFSDMH-Board-of-Trustees-December-Report.pdf,https://www.psychiatry.org/getmedia/b73d3f7b-94dd-4a52-9267-e83328247325/2022-APA-TFSDMH-Board-of-Trustees-December-Report.pdf,application/pdf,d4e44c6c4d_2022-APA-TFSDMH-Board-of-Trustees-December-Report.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/d4e44c6c4d_2022-APA-TFSDMH-Board-of-Trustees-December-Report.pdf,1201445,d4e44c6c4d832c5adcbb99bd69e71b8aa2909f38f5cda3c4e040233ff80c32d2
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/social-determinants-of-mental-health,Psychiatry.org - Social Determinants of Mental Health,APA Resource Document: Social Determinants of Mental Health (.pdf),https://www.psychiatry.org/getattachment/a03e07c5-bba9-4ac7-b434-9183b1e0b730/Resource-Document-Social-Determinants-of-Mental-Health-Youth.pdf,https://www.psychiatry.org/getattachment/a03e07c5-bba9-4ac7-b434-9183b1e0b730/Resource-Document-Social-Determinants-of-Mental-Health-Youth.pdf,application/pdf,8e7cf2c651_Resource-Document-Social-Determinants-of-Mental-Health-Youth.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/8e7cf2c651_Resource-Document-Social-Determinants-of-Mental-Health-Youth.pdf,621316,8e7cf2c651d89337b32a519e7897771198a05bdf8e8228c7df8e89b79fda61a5
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/mental-health-facts,Psychiatry.org - Mental Health Disparities: Diverse Populations,Mental Health Facts for Women (.pdf),https://www.psychiatry.org/getmedia/aa325a61-5b60-4c71-80f1-dc80cf83c383/Mental-Health-Facts-for-Women.pdf,https://www.psychiatry.org/getmedia/aa325a61-5b60-4c71-80f1-dc80cf83c383/Mental-Health-Facts-for-Women.pdf,application/pdf,60712aecd5_Mental-Health-Facts-for-Women.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/60712aecd5_Mental-Health-Facts-for-Women.pdf,495368,60712aecd5303dde9aec583fce36fe394535725c9f427e41b3006a0495f9e45a
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/stress-and-trauma/hispanics,Psychiatry.org - Hispanics,/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-Hispanic-Latino.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-Hispanic-Latino.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-Hispanic-Latino.pdf,application/pdf,5f3e3e57a5_Mental-Health-Facts-for-Hispanic-Latino.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/5f3e3e57a5_Mental-Health-Facts-for-Hispanic-Latino.pdf,820368,5f3e3e57a5db181e534fc3a26208b09acb54ed82bfc8371f693d8d799c03fe81
"Diversity, culture, and equity",https://www.psychiatry.org/psychiatrists/diversity/education/stress-and-trauma/african-americans,Psychiatry.org - African Americans,/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-African-Americans.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-African-Americans.pdf,https://www.psychiatry.org/File%20Library/Psychiatrists/Cultural-Competency/Mental-Health-Disparities/Mental-Health-Facts-for-African-Americans.pdf,application/pdf,ac3a2af935_Mental-Health-Facts-for-African-Americans.pdf,/Users/jm/Psychiatry-Clerkship-Library/13_Faculty_Resources/APA_Downloads_2026-06-29/files/ac3a2af935_Mental-Health-Facts-for-African-Americans.pdf,936626,ac3a2af935825bf61784012f6657b053eba316cb7e92df8097b5ea7e221ff8b3
